itemId,iid
0764229974,6253
0764229990,6254
0764288687,6255
0764524879,6256
0764525441,6257
0764540785,6258
0764546090,6259
0764550616,6260
0764550721,6261
0764550845,6262
0764551264,6263
076455137X,6264
0764551531,6265
0764551620,6266
0764552007,6267
0764561561,6268
0764577409,6269
0764586629,6270
0764586661,6271
0764598031,6272
0764803379,6273
0764922815,6274
0765107767,6275
0765300958,6276
0765301881,6277
0765301954,6278
0765302462,6279
0765303019,6280
0765303086,6281
0765305852,6282
0765305860,6283
076530595X,6284
0765306549,6285
0765306557,6286
0765306611,6287
0765306840,6288
0765307049,6289
0765307154,6290
0765307162,6291
0765307219,6292
0765307243,6293
0765307391,6294
0765308029,6295
0765308053,6296
0765311720,6297
0765311771,6298
0765311798,6299
076531195X,6300
0765311992,6301
0765312395,6302
0765312417,6303
0765312506,6304
0765312670,6305
0765313081,6306
0765313189,6307
0765343479,6308
0765343746,6309
0765344076,6310
0765348217,6311
0765348373,6312
0765348616,6313
0765349078,6314
0765349132,6315
0765349140,6316
0765349221,6317
0765349299,6318
0765354489,6319
0765617080,6320
0765804875,6321
0766100111,6322
0766176673,6323
0766176983,6324
0766187756,6325
0766194272,6326
0766198227,6327
0766199150,6328
0767410645,6329
076790270X,6330
0767902742,6331
0767902793,6332
0767902858,6333
0767902874,6334
0767903331,6335
0767903447,6336
0767903528,6337
0767903617,6338
0767903625,6339
0767903641,6340
0767904125,6341
076790415X,6342
076790768X,6343
0767907809,6344
0767908252,6345
0767908392,6346
0767909054,6347
0767910052,6348
0767910109,6349
0767910141,6350
0767912926,6351
0767912950,6352
0767913825,6353
0767913868,6354
0767914023,6355
0767914120,6356
0767914287,6357
0767914309,6358
0767914384,6359
0767917898,6360
0767918495,6361
0767918517,6362
076791855X,6363
0767918606,6364
0767918738,6365
0767918797,6366
0767920074,6367
0767920104,6368
0767920112,6369
076842321X,6370
0768919754,6371
0768920620,6372
0771014910,6373
0771029780,6374
0771061986,6375
0771082568,6376
0771092865,6377
0773522727,6378
0774036796,6379
077403727X,6380
0778321908,6381
0778321940,6382
0778321983,6383
0778321991,6384
0778322599,6385
077832267X,6386
0778322688,6387
0778322696,6388
0778322734,6389
0778322750,6390
0778322815,6391
0778322831,6392
0778322890,6393
0778322904,6394
0778322912,6395
0778322998,6396
0778800393,6397
0778800547,6398
0778801195,6399
0781207665,6400
078120836X,6401
0781209072,6402
0781213487,6403
078122375X,6404
0781233704,6405
0781233887,6406
0781233941,6407
078123395X,6408
0781234409,6409
0781269997,6410
0781282217,6411
0781433657,6412
0781439124,6413
0781440289,6414
0781802008,6415
0781806461,6416
0783552610,6417
0783579012,6418
0783803982,6419
0783804407,6420
0783804415,6421
0783813929,6422
0783814682,6423
0783814879,6424
0783814976,6425
0783818831,6426
0783818874,6427
0783819447,6428
0783819498,6429
0783819501,6430
0783819609,6431
078381965X,6432
0783819803,6433
0783881908,6434
0783882602,6435
0783883218,6436
0783883269,6437
0783883471,6438
0783884028,6439
0783887426,6440
0783887507,6441
0783887744,6442
0783888066,6443
0783888155,6444
078388821X,6445
0783892888,6446
0783892926,6447
0783892942,6448
0783893310,6449
078389337X,6450
0783893493,6451
0783893507,6452
0783894279,6453
0783897855,6454
0785102248,6455
078510576X,6456
0785106618,6457
0785107169,6458
0785109919,6459
0785109935,6460
0785110925,6461
0785110933,6462
0785110941,6463
0785111573,6464
0785112243,6465
0785112316,6466
0785116419,6467
0785116478,6468
078511677X,6469
0785117059,6470
0785117210,6471
0785117334,6472
0785121870,6473
0785121927,6474
0785209824,6475
0785209840,6476
0785212000,6477
0785212167,6478
078521223X,6479
0785212264,6480
0785212272,6481
0785263438,6482
0785263500,6483
0785263705,6484
0785263713,6485
0785264302,6486
0785268480,6487
0785269290,6488
0785274405,6489
0785700153,6490
0785720367,6491
0785724699,6492
0785730389,6493
0785731261,6494
0785744983,6495
0785745300,6496
0785745475,6497
0785745491,6498
0785745521,6499
0785745556,6500
0785745629,6501
0785745645,6502
0785745661,6503
0785745688,6504
0785745696,6505
078574570X,6506
0785745718,6507
0785745742,6508
0785752056,6509
0785761551,6510
0785762205,6511
078576223X,6512
0785772324,6513
0785786872,6514
0785787267,6515
0785787534,6516
078579333X,6517
0785797416,6518
0785809023,6519
0785810005,6520
0786002921,6521
0786003782,6522
0786003847,6523
0786004177,6524
0786013621,6525
0786013990,6526
0786014237,6527
0786014245,6528
0786014474,6529
0786014539,6530
0786014547,6531
078601458X,6532
0786015004,6533
0786015012,6534
0786015039,6535
0786015179,6536
0786015187,6537
0786102764,6538
0786102918,6539
0786102950,6540
0786102977,6541
0786102985,6542
0786103345,6543
0786103523,6544
0786104090,6545
0786104120,6546
0786104171,6547
078610421X,6548
0786104260,6549
0786107685,6550
0786107693,6551
0786107707,6552
0786107936,6553
0786108517,6554
0786109114,6555
0786110031,6556
0786110139,6557
0786110155,6558
0786112867,6559
0786112875,6560
0786112883,6561
0786112972,6562
0786112980,6563
0786113561,6564
0786114053,6565
0786114150,6566
0786114487,6567
0786117729,6568
0786117826,6569
0786117877,6570
078611830X,6571
0786118326,6572
0786118458,6573
0786118636,6574
0786118679,6575
0786118768,6576
0786120134,6577
0786123842,6578
0786123907,6579
0786124210,6580
0786124423,6581
0786124474,6582
0786124482,6583
0786125179,6584
0786128771,6585
078612914X,6586
0786129220,6587
0786129255,6588
0786129298,6589
0786130482,6590
0786134674,6591
0786135158,6592
0786135190,6593
0786135255,6594
0786143967,6595
0786144769,6596
0786144785,6597
0786145439,6598
0786145455,6599
0786145463,6600
078614548X,6601
0786146044,6602
0786166398,6603
0786169966,6604
0786170778,6605
0786170867,6606
0786172290,6607
0786175664,6608
0786175710,6609
0786175729,6610
0786175850,6611
0786176180,6612
0786176555,6613
078617658X,6614
0786177055,6615
078618146X,6616
078618227X,6617
0786182334,6618
0786182431,6619
0786185899,6620
0786185902,6621
0786185945,6622
0786186550,6623
0786186607,6624
0786187018,6625
0786187026,6626
0786187190,6627
0786187204,6628
0786187255,6629
0786187271,6630
078618728X,6631
0786187360,6632
0786191511,6633
0786191570,6634
0786191627,6635
0786191643,6636
078619166X,6637
0786191724,6638
0786191740,6639
0786191988,6640
0786192178,6641
0786192186,6642
0786192224,6643
0786192232,6644
0786192259,6645
0786192410,6646
0786192429,6647
0786192518,6648
0786192585,6649
0786193069,6650
0786193190,6651
0786195916,6652
0786195967,6653
0786196580,6654
0786196874,6655
0786196882,6656
0786197005,6657
0786197072,6658
0786197323,6659
0786197331,6660
0786197374,6661
0786197382,6662
0786197455,6663
0786198060,6664
0786203196,6665
0786203234,6666
078620334X,6667
0786204095,6668
0786206993,6669
0786207795,6670
0786208015,6671
0786208171,6672
0786208287,6673
0786208317,6674
0786212845,6675
0786212985,6676
078621404X,6677
0786214287,6678
0786217782,6679
0786217979,6680
0786218290,6681
0786218312,6682
0786218320,6683
0786218401,6684
0786218592,6685
0786219017,6686
0786219076,6687
0786219092,6688
0786219114,6689
0786219165,6690
0786220082,6691
0786220104,6692
0786222824,6693
0786222832,6694
0786222859,6695
0786222883,6696
0786223545,6697
0786223561,6698
0786224150,6699
0786224274,6700
0786224312,6701
0786224355,6702
0786224401,6703
0786225009,6704
0786227834,6705
0786227931,6706
0786227982,6707
078622830X,6708
0786228318,6709
0786228539,6710
0786228695,6711
0786228725,6712
078622875X,6713
0786229004,6714
0786229012,6715
0786229055,6716
078622908X,6717
0786229179,6718
0786229195,6719
0786229225,6720
0786230029,6721
0786233915,6722
0786234245,6723
0786234350,6724
0786234369,6725
0786234393,6726
0786234512,6727
0786234539,6728
0786235101,6729
0786235136,6730
0786235152,6731
0786238534,6732
0786238569,6733
0786238712,6734
078623945X,6735
0786239492,6736
0786240121,6737
0786240156,6738
0786240385,6739
0786240423,6740
0786240482,6741
0786241004,6742
0786243767,6743
078624383X,6744
0786243902,6745
0786243961,6746
0786244305,6747
0786244402,6748
0786244720,6749
0786248602,6750
0786248610,6751
0786248637,6752
0786248645,6753
0786248904,6754
0786248920,6755
0786248971,6756
0786249315,6757
0786249463,6758
0786250291,6759
078625033X,6760
0786250437,6761
0786250542,6762
0786250550,6763
0786251018,6764
078625114X,6765
0786251174,6766
0786254521,6767
0786254696,6768
0786254823,6769
0786254882,6770
0786255447,6771
078625601X,6772
0786258950,6773
0786258969,6774
0786259418,6775
0786259523,6776
0786259760,6777
0786259779,6778
0786259892,6779
0786260327,6780
0786260475,6781
0786260653,6782
0786260661,6783
0786261056,6784
0786261161,6785
0786261188,6786
0786261285,6787
0786261315,6788
0786264713,6789
0786264829,6790
0786265418,6791
0786265485,6792
0786265574,6793
0786265604,6794
0786265612,6795
0786265663,6796
0786266163,6797
0786269502,6798
0786269537,6799
0786269561,6800
0786269650,6801
0786269707,6802
078626988X,6803
0786270594,6804
0786270667,6805
0786270675,6806
0786270829,6807
0786271248,6808
0786271302,6809
0786271310,6810
0786271434,6811
078627204X,6812
0786274948,6813
0786274964,6814
0786275545,6815
0786275626,6816
0786275669,6817
0786275715,6818
0786276177,6819
0786276185,6820
0786276258,6821
0786276282,6822
0786276290,6823
0786280670,6824
0786280743,6825
0786280816,6826
078628157X,6827
0786282029,6828
0786282169,6829
0786282177,6830
0786285702,6831
0786285745,6832
0786285966,6833
0786286156,6834
0786286199,6835
0786286377,6836
0786286474,6837
0786287020,6838
0786287136,6839
0786287187,6840
0786302356,6841
0786303158,6842
0786705582,6843
0786705698,6844
0786705787,6845
0786705809,6846
0786705876,6847
078670618X,6848
0786706260,6849
0786706341,6850
0786706465,6851
0786709804,6852
0786710780,6853
0786710853,6854
0786710861,6855
0786710934,6856
0786711477,6857
078671218X,6858
0786715723,6859
0786715774,6860
0786715839,6861
0786715847,6862
078671641X,6863
0786716479,6864
0786805684,6865
0786806176,6866
0786809604,6867
0786809965,6868
0786832347,6869
0786836504,6870
0786836628,6871
0786851848,6872
0786851961,6873
0786862505,6874
0786862882,6875
0786863331,6876
078686348X,6877
0786864044,6878
0786866942,6879
0786866950,6880
0786867647,6881
0786867663,6882
0786867809,6883
0786867817,6884
0786868384,6885
0786868430,6886
0786868449,6887
0786869089,6888
0786880163,6889
0786883448,6890
0786883529,6891
0786883723,6892
0786883847,6893
0786884088,6894
0786884274,6895
0786884495,6896
0786887842,6897
078688830X,6898
078688844X,6899
078688861X,6900
0786888695,6901
0786889012,6902
0786890118,6903
078690108X,6904
0786915501,6905
078691551X,6906
0786915528,6907
0786915609,6908
0786915617,6909
078691565X,6910
0786915692,6911
0786915714,6912
0786916052,6913
0786916060,6914
0786916079,6915
0786916370,6916
0786919892,6917
0786926228,6918
0786927062,6919
0786929804,6920
0786929987,6921
0786930810,6922
0786931310,6923
078693137X,6924
0786931663,6925
0786932023,6926
0786932252,6927
0786932287,6928
0786935847,6929
0786936436,6930
0787100633,6931
0787100749,6932
0787105511,6933
078711118X,6934
0787119725,6935
0787120944,6936
0787121630,6937
0787692425,6938
0787901806,6939
0787902446,6940
0787953903,6941
0787963852,6942
0787963879,6943
0787964638,6944
0787964646,6945
0787969222,6946
0787971006,6947
0787974714,6948
0787978949,6949
0787979597,6950
0787980633,6951
0788160389,6952
078870513X,6953
0788731335,6954
0788746480,6955
0788751530,6956
0788772422,6957
0789304201,6958
0789313707,6959
0789313715,6960
0789429160,6961
0789429187,6962
0789434261,6963
078943511X,6964
078944951X,6965
0789454629,6966
0789460386,6967
0789465485,6968
0789470802,6969
0789480662,6970
078948076X,6971
0789481545,6972
0789485745,6973
0789485885,6974
0789495740,6975
0789495759,6976
0789497255,6977
0789497328,6978
0789497360,6979
078971809X,6980
0789723182,6981
0789727455,6982
0789728249,6983
0789731975,6984
0791041069,6985
0791041158,6986
079104520X,6987
0791051323,6988
0791075699,6989
0791426777,6990
0791447804,6991
079226164X,6992
0792708229,6993
0792713133,6994
0792713230,6995
0792713362,6996
0792717597,6997
0792717848,6998
0792718089,6999
0792719085,7000
0792722833,7001
0792722876,7002
0792723201,7003
079272352X,7004
0792724046,7005
0792727606,7006
0792727614,7007
0792727754,7008
0792727959,7009
0792727967,7010
0792728203,7011
0792728246,7012
0792728262,7013
0792728327,7014
0792728343,7015
0792728432,7016
0792728440,7017
0792728459,7018
0792728475,7019
0792728521,7020
0792728548,7021
0792729005,7022
0792729056,7023
0792730178,7024
0792733479,7025
079273355X,7026
0792733630,7027
079273372X,7028
0792733746,7029
0792733754,7030
0792733827,7031
0792733843,7032
079273386X,7033
0792733878,7034
0792734122,7035
0792734149,7036
0792734157,7037
079273419X,7038
0792734270,7039
0792734394,7040
0792734459,7041
0792734475,7042
0792735048,7043
0792737709,7044
0792737725,7045
0792737822,7046
0792738624,7047
0792739221,7048
0792739248,7049
0792739264,7050
0792739280,7051
0792739388,7052
0793144345,7053
0793154375,7054
0793500583,7055
0793821010,7056
0800627970,7057
080062937X,7058
0800637909,7059
0800696506,7060
0800717899,7061
080075445X,7062
0800758730,7063
0800759311,7064
0800759397,7065
0800759532,7066
0800759559,7067
0800759567,7068
0800759605,7069
0800759613,7070
0800759648,7071
0800759702,7072
0800792327,7073
0801012600,7074
0801012848,7075
0801012880,7076
0801022622,7077
0801022762,7078
0801022827,7079
0801027500,7080
0801027977,7081
0801027985,7082
0801038324,7083
0801038367,7084
0801043913,7085
080106029X,7086
0801064430,7087
0801064473,7088
0801064686,7089
080106483X,7090
0801065119,7091
0801065224,7092
0801065275,7093
080106533X,7094
0801065410,7095
0801071127,7096
0801090687,7097
0801090881,7098
0801091438,7099
0801091527,7100
0801091683,7101
0801400813,7102
0801442583,7103
0801609852,7104
0801824567,7105
0801855926,7106
0801857074,7107
0801859921,7108
0801867037,7109
0801867304,7110
0801882443,7111
080211024X,7112
0802113990,7113
080211508X,7114
0802115160,7115
0802130240,7116
0802130526,7117
0802130623,7118
0802134807,7119
0802134823,7120
0802135544,7121
0802135587,7122
0802138918,7123
0802138950,7124
0802138985,7125
0802139604,7126
0802139701,7127
0802139744,7128
0802139752,7129
0802139817,7130
0802139892,7131
0802141269,7132
0802141285,7133
0802141293,7134
0802150969,7135
0802151574,7136
0802151590,7137
0802313337,7138
0802413633,7139
0802413684,7140
0802413692,7141
0802434282,7142
0802438709,7143
0802490778,7144
0802491766,7145
0802726720,7146
0802726771,7147
0802727247,7148
0802727255,7149
0802727484,7150
0802727573,7151
